2643,Superman IV: The Quest for Peace,Action
2644,Dracula,Horror
2645,Dracula,Horror
2646,House of Dracula,Horror
2647,House of Frankenstein,Horror
2648,Frankenstein,Horror
2649,Son of Frankenstein,Horror
2650,Ghost of FrankensteinThe,Horror
2651,Frankenstein Meets the Wolf Man,Horror
2652,Curse of FrankensteinThe,Horror
2653,Son of Dracula,Horror
2654,Wolf ManThe,Horror
2655,Howling II: Your Sister Is a Werewolf,Horror
2656,Tarantula,Horror
2657,Rocky Horror Picture ShowThe,Comedy
2658,Flying SaucerThe,Sci-Fi
2659,It Came from Hollywood,Comedy
2660,Thing From Another WorldThe,Sci-Fi
2661,It Came from Outer Space,Sci-Fi
2662,War of the WorldsThe,Action
2663,It Came from Beneath the Sea,Sci-Fi
2664,Invasion of the Body Snatchers,Horror
2665,Earth Vs. the Flying Saucers,Sci-Fi
2666,It Conquered the World,Sci-Fi
2667,Mole PeopleThe,Sci-Fi
2668,Swamp Thing,Horror
2669,Pork Chop Hill,War
2670,Run SilentRun Deep,War
2671,Notting Hill,Comedy
2672,Thirteenth FloorThe,Drama
2673,Eternity and a Day (Mia eoniotita ke mia mera ),Drama
2674,Loss of Sexual InnocenceThe,Drama
2675,Twice Upon a Yesterday,Comedy
2676,Instinct,Drama
2677,Buena Vista Social Club,Documentary
2678,Desert Blue,Drama
2679,Finding North,Drama
2680,Floating,Drama
2681,Free Enterprise,Comedy
2682,Limbo,Drama
2683,Austin Powers: The Spy Who Shagged Me,Comedy
2684,Taxman,Comedy
2685,Red DwarfThe (Le Nain rouge),Comedy
2686,Red ViolinThe (Le Violon rouge),Drama
2687,Tarzan,Animation
2688,General's DaughterThe,Drama
2689,Get Bruce,Documentary
2690,Ideal HusbandAn,Comedy
2691,Legend of 1900The (Leggenda del pianista sull'oceano),Drama
2692,Run Lola Run (Lola rennt),Action
2693,Trekkies,Documentary
2694,Big Daddy,Comedy
2695,BoysThe,Drama
2696,Dinner GameThe (Le D�ner de cons),Comedy
2697,My Son the Fanatic,Comedy
2698,Zone 39,Sci-Fi
2699,Arachnophobia,Action
2700,South Park: BiggerLonger and Uncut,Animation
2701,Wild Wild West,Action
2702,Summer of Sam,Drama
2703,Broken Vessels,Drama
2704,Lovers on the BridgeThe (Les Amants du Pont-Neuf),Drama
2705,Late AugustEarly September (Fin ao�td�but septembre),Drama
2706,American Pie,Comedy
2707,Arlington Road,Thriller
2708,Autumn TaleAn (Conte d'automne),Romance
2709,Muppets From Space,Children's
2710,Blair Witch ProjectThe,Horror
2711,My Life So Far,Drama
2712,Eyes Wide Shut,Drama
2713,Lake Placid,Horror
2714,WoodThe,Drama
2715,Velocity of GaryThe,Comedy
2716,Ghostbusters,Comedy
2717,Ghostbusters II,Comedy
2718,Drop Dead Gorgeous,Comedy
2719,HauntingThe,Horror
2720,Inspector Gadget,Action
2721,Trick,Romance
2722,Deep Blue Sea,Action
2723,Mystery Men,Action
2724,Runaway Bride,Comedy
2725,Twin Falls Idaho,Drama
2726,KillingThe,Crime
2727,Killer's Kiss,Film-Noir
2728,Spartacus,Drama
2729,Lolita,Drama
2730,Barry Lyndon,Drama
2731,400 BlowsThe (Les Quatre cents coups),Drama
2732,Jules and Jim (Jules et Jim),Drama
2733,Vibes,Adventure
2734,Mosquito CoastThe,Drama
2735,Golden ChildThe,Action
2736,Brighton Beach Memoirs,Comedy
2737,Assassination,Action
2738,Crimes of the Heart,Comedy
2739,Color PurpleThe,Drama
2740,KindredThe,Horror
2741,No Mercy,Action
2742,M�nage (Tenue de soir�e),Comedy
2743,Native Son,Drama
2744,Otello,Drama
2745,MissionThe,Drama
2746,Little Shop of Horrors,Comedy
2747,Little Shop of HorrorsThe,Comedy
2748,Allan Quartermain and the Lost City of Gold,Action
2749,Morning AfterThe,Drama
2750,Radio Days,Comedy
2751,From the Hip,Comedy
2752,Outrageous Fortune,Comedy
2753,Bedroom WindowThe,Thriller
2754,Deadtime Stories,Horror
2755,Light of Day,Drama
2756,Wanted: Dead or Alive,Action
2757,Frances,Drama
2758,Plenty,Drama
2759,Dick,Comedy
2760,GamblerThe (A J�t�kos),Drama
2761,Iron GiantThe,Animation
2762,Sixth SenseThe,Thriller
2763,Thomas Crown AffairThe,Action
2764,Thomas Crown AffairThe,Crime
2765,Acid HouseThe,Comedy
2766,Adventures of Sebastian ColeThe,Comedy
2767,Illuminata,Comedy
2768,Stiff Upper Lips,Comedy
2769,YardsThe,Crime
2770,Bowfinger,Comedy
2771,Brokedown Palace,Drama
2772,Detroit Rock City,Comedy
2773,Alice and Martin (Alice et Martin),Drama
2774,Better Than Chocolate,Comedy
2775,Head On,Drama
2776,Marcello Mastroianni: I Remember YesI Remember,Documentary
2777,Cobra,Drama
2778,Never Talk to Strangers,Thriller
2779,Heaven Can Wait,Comedy
2780,RavenThe,Comedy
2781,TinglerThe,Horror
2782,Pit and the Pendulum,Horror
2783,Tomb of LigeiaThe,Horror
2784,Masque of the Red DeathThe,Horror
2785,Tales of Terror,Horror
2786,Haunted Honeymoon,Comedy
2787,Cat's Eye,Horror
2788,And Now for Something Completely Different,Comedy
2789,Damien: Omen II,Horror
2790,Final ConflictThe (a.k.a. Omen III: The Final Conflict),Horror
2791,Airplane!,Comedy
2792,Airplane II: The Sequel,Comedy
2793,American Werewolf in ParisAn,Comedy
2794,European Vacation,Comedy
2795,Vacation,Comedy
2796,Funny Farm,Comedy
2797,Big,Comedy
2798,Problem Child,Comedy
2799,Problem Child 2,Comedy
2800,Little Nemo: Adventures in Slumberland,Animation
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),Drama
2802,Tequila Sunrise,Action
2803,Pelican BriefThe,Thriller
2804,Christmas StoryA,Comedy
2805,Mickey Blue Eyes,Comedy
2806,Teaching Mrs. Tingle,Comedy
2807,Universal Soldier: The Return,Action
2808,Universal Soldier,Action
2809,Love Stinks,Comedy
2810,Perfect Blue,Animation
2811,With Friends Like These...,Comedy
2812,In Too Deep,Action
2813,SourceThe,Documentary
2814,BatThe,Horror
2815,Iron Eagle,Action
2816,Iron Eagle II,Action
2817,Aces: Iron Eagle III,Action
2818,Iron Eagle IV,Action
2819,Three Days of the Condor,Thriller
2820,Hamlet,Drama
2821,Male and Female,Adventure
2822,Medicine Man,Adventure
2823,SpidersThe (Die Spinnen1. Teil: Der Goldene See),Action
2824,On the Ropes,Documentary
2825,Rosie,Drama
2826,13th WarriorThe,Action
2827,Astronaut's WifeThe,Sci-Fi
2828,Dudley Do-Right,Children's
2829,MuseThe,Comedy
2830,Cabaret Balkan (Bure Baruta),Drama
2831,Dog of FlandersA,Drama
2832,Lost SonThe,Drama
2833,Lucie Aubrac,Romance
2834,Very Thought of YouThe,Comedy
2835,Chill Factor,Action
2836,Outside Providence,Comedy
2837,Bedrooms & Hallways,Comedy
2838,I Woke Up Early the Day I Died,Comedy
2839,West Beirut (West Beyrouth),Drama
2840,Stigmata,Thriller
2841,Stir of Echoes,Thriller
2842,Best Laid Plans,Crime
2843,Black CatWhite Cat (Crna mackabeli macor),Comedy
2844,Minus ManThe,Drama
2845,White Boys,Drama
2846,Adventures of Milo and OtisThe,Children's
2847,Only Angels Have Wings,Drama
2848,Othello,Drama
2849,Queens Logic,Comedy
2850,Public Access,Drama
2851,Saturn 3,Adventure
2852,Soldier's StoryA,Drama
2853,Communion (a.k.a. AliceSweet Alice/Holy Terror),Horror
2854,Don't Look in the Basement!,Horror
2855,Nightmares,Horror
2856,I Saw What You Did,Thriller
2857,Yellow Submarine,Animation
2858,American Beauty,Comedy
2859,Stop Making Sense,Documentary
2860,Blue Streak,Comedy
2861,For Love of the Game,Comedy
2862,Caligula,Drama
2863,Hard Day's NightA,Comedy
2864,Splendor,Comedy
2865,Sugar Town,Comedy
2866,Buddy Holly StoryThe,Drama
2867,Fright Night,Comedy
2868,Fright Night Part II,Horror
2869,SeparationThe (La S�paration),Drama
2870,Barefoot in the Park,Comedy
2871,Deliverance,Adventure
2872,Excalibur,Action
2873,Lulu on the Bridge,Drama
2874,Pajama GameThe,Comedy
2875,Sommersby,Drama
2876,Thumbelina,Animation
2877,Tommy,Drama
2878,Hell Night,Horror
2879,Operation Condor (Feiying gaiwak),Action
2880,Operation Condor 2 (Longxiong hudi),Action
2881,Double Jeopardy,Action
2882,Jakob the Liar,Drama
2883,Mumford,Comedy
2884,Dog Park,Comedy
2885,Guinevere,Drama
2886,Adventures of Elmo in GrouchlandThe,Children's
2887,Simon Sez,Drama
2888,Drive Me Crazy,Comedy
2889,MysteryAlaska,Comedy
2890,Three Kings,Drama
2891,HappyTexas,Comedy
2892,New Rose Hotel,Action
2893,Plunkett & MaCleane,Action
2894,Romance,Drama
2895,Napoleon and Samantha,Adventure
2896,Alvarez Kelly,Western
2897,And the Ship Sails On (E la nave va),Comedy
2898,Dark HalfThe,Horror
2899,Gulliver's Travels,Adventure
2900,Monkey Shines,Horror
2901,Phantasm,Horror
2902,Psycho II,Horror
2903,Psycho III,Horror
2904,Rain,Drama
2905,Sanjuro,Action
2906,Random Hearts,Drama
2907,Superstar,Comedy
2908,Boys Don't Cry,Drama
2909,Five WivesThree Secretaries and Me,Documentary
2910,EnnuiL',Drama
2911,GrandfatherThe (El Abuelo),Drama
2912,LimeyThe,Action
2913,Mating Habits of the Earthbound HumanThe,Comedy
2914,Molly,Comedy
2915,Risky Business,Comedy
2916,Total Recall,Action
2917,Body Heat,Crime
2918,Ferris Bueller's Day Off,Comedy
2919,Year of Living Dangerously,Drama
2920,Children of Paradise (Les enfants du paradis),Drama
2921,High Plains Drifter,Western
2922,Hang 'em High,Western
2923,Citizen's Band (a.k.a. Handle with Care),Comedy
2924,Drunken Master (Zui quan),Action
2925,ConformistThe (Il Conformista),Drama
2926,Hairspray,Comedy
2927,Brief Encounter,Drama
2928,Razor's EdgeThe,Drama
2929,Reds,Drama
2930,Return with Honor,Documentary
2931,Time of the Gypsies (Dom za vesanje),Drama
2932,Days of Heaven,Drama
2933,Fire WithinThe (Le Feu Follet),Drama
2934,Love BewitchedA (El Amor Brujo),Musical
2935,Lady EveThe,Comedy
2936,Sullivan's Travels,Comedy
2937,Palm Beach StoryThe,Comedy
2938,Man Facing Southeast (Hombre Mirando al Sudeste),Drama
2939,Niagara,Drama
2940,Gilda,Film-Noir
2941,South Pacific,Musical
2942,Flashdance,Drama
2943,Indochine,Drama
2944,Dirty DozenThe,Action
2945,Mike's Murder,Mystery
2946,Help!,Comedy
2947,Goldfinger,Action
2948,From Russia with Love,Action
2949,Dr. No,Action
2950,Blue LagoonThe,Adventure
2951,Fistful of DollarsA,Action
2952,Hard 8 (a.k.a. Sydneya.k.a. Hard Eight),Crime
2953,Home Alone 2: Lost in New York,Children's
2954,Penitentiary,Drama
2955,Penitentiary II,Drama
2956,Someone to Watch Over Me,Action
2957,Sparrows,Drama
2958,Naturally Native,Drama
2959,Fight Club,Drama
2960,Beefcake,Drama
2961,Story of UsThe,Comedy
2962,Fever Pitch,Comedy
2963,Joe the King,Crime
2964,Julien Donkey-Boy,Drama
2965,Omega CodeThe,Action
2966,Straight StoryThe,Drama
2967,Bad SeedThe,Drama
2968,Time Bandits,Adventure
2969,Man and a WomanA (Un Homme et une Femme),Drama
2970,Fitzcarraldo,Adventure
2971,All That Jazz,Musical
2972,Red Sorghum (Hong Gao Liang),Drama
2973,Crimes and Misdemeanors,Comedy
2974,Bats,Horror
2975,Best ManThe,Drama
2976,Bringing Out the Dead,Drama
2977,Crazy in Alabama,Comedy
2978,Three to Tango,Comedy
2979,Body Shots,Drama
2980,Men Cry Bullets,Drama
2981,BrotherCan You Spare a Dime?,Documentary
2982,GuardianThe,Horror
2983,Ipcress FileThe,Thriller
2984,On Any Sunday,Documentary
2985,Robocop,Action
2986,Robocop 2,Action
2987,Who Framed Roger Rabbit?,Adventure
2988,Melvin and Howard,Drama
2989,For Your Eyes Only,Action
2990,Licence to Kill,Action
2991,Live and Let Die,Action
2992,Rawhead Rex,Horror
2993,Thunderball,Action
2994,CityThe,Drama
2995,House on Haunted HillThe,Horror
2996,Music of the Heart,Drama
2997,Being John Malkovich,Comedy
2998,Dreaming of Joseph Lees,Romance
2999,Man of the Century,Comedy
3000,Princess MononokeThe (Mononoke Hime),Action
3001,SuburbansThe,Drama
3002,My Best Fiend (Mein liebster Feind),Documentary
3003,Train of Life (Train De Vie),Comedy
3004,BachelorThe,Comedy
3005,Bone CollectorThe,Thriller
3006,InsiderThe,Drama
3007,American Movie,Documentary
3008,Last Night,Thriller
3009,Portraits Chinois,Drama
3010,Rosetta,Drama
3011,They Shoot HorsesDon't They?,Drama
3012,Battling Butler,Comedy
3013,Bride of Re-Animator,Comedy
3014,Bustin' Loose,Comedy
3015,Coma,Thriller
3016,Creepshow,Horror
3017,Creepshow 2,Horror
3018,Re-Animator,Horror
3019,Drugstore Cowboy,Crime
3020,Falling Down,Action
3021,FunhouseThe,Horror
3022,GeneralThe,Comedy
3023,My Best Girl,Comedy
3024,Piranha,Horror
3025,Rough Night in Jericho,Western
3026,Slaughterhouse,Horror
3027,Slaughterhouse 2,Horror
3028,Taming of the ShrewThe,Comedy
3029,Nighthawks,Action
3030,Yojimbo,Comedy
3031,Repossessed,Comedy
3032,Omega ManThe,Sci-Fi
3033,Spaceballs,Comedy
3034,Robin Hood,Animation
3035,Mister Roberts,Comedy
3036,Quest for Fire,Adventure
3037,Little Big Man,Comedy
3038,Face in the CrowdA,Drama
3039,Trading Places,Comedy
3040,Meatballs,Comedy
3041,Meatballs Part II,Comedy
3042,Meatballs III,Comedy
3043,Meatballs 4,Comedy
3044,Dead Again,Mystery
3045,Peter's Friends,Comedy
3046,Incredibly True Adventure of Two Girls in LoveThe,Comedy
3047,Experience Preferred... But Not Essential,Drama
3048,Under the Rainbow,Comedy
3049,How I Won the War,Comedy
3050,Light It Up,Drama
3051,Anywhere But Here,Drama
3052,Dogma,Comedy
3053,Messenger: The Story of Joan of ArcThe,Drama
3054,Pok�mon: The First Movie,Animation
3055,Felicia's Journey,Thriller
3056,Oxygen,Thriller
3057,Where's Marlowe?,Comedy
3058,ApeThe,Horror
3059,British Intelligence,Drama
3060,CommitmentsThe,Comedy
3061,Holiday Inn,Comedy
3062,Longest DayThe,Action
3063,Poison Ivy,Thriller
3064,Poison Ivy: New Seduction,Thriller
3065,Ten Benny,Drama
3066,Tora! Tora! Tora!,War
3067,Women on the Verge of a Nervous Breakdown,Comedy
3068,VerdictThe,Drama
3069,Effect of Gamma Rays on Man-in-the-Moon MarigoldsThe,Drama
3070,Adventures of Buckaroo Bonzai Across the 8th DimensionThe,Adventure
3071,Stand and Deliver,Drama
3072,Moonstruck,Comedy
3073,SandpiperThe,Drama
3074,Jeremiah Johnson,Western
3075,Repulsion,Thriller
3076,Irma la Douce,Comedy
3077,42 Up,Documentary
3078,Liberty Heights,Drama
3079,Mansfield Park,Drama
3080,Goodbye20th Century (Zbogum na dvadesetiot vek),Drama
3081,Sleepy Hollow,Horror
3082,World Is Not EnoughThe,Action
3083,All About My Mother (Todo Sobre Mi Madre),Comedy
3084,Home Page,Documentary
3085,Living Dead GirlThe (La Morte Vivante),Horror
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),Comedy
3087,Scrooged,Comedy
3088,Harvey,Comedy
3089,Bicycle ThiefThe (Ladri di biciclette),Drama
3090,Matewan,Drama
3091,Kagemusha,Drama
3092,Chushingura,Drama
3093,McCabe & Mrs. Miller,Drama
3094,Maurice,Drama
3095,Grapes of WrathThe,Drama
3096,My Man Godfrey,Comedy
3097,Shop Around the CornerThe,Comedy
3098,NaturalThe,Drama
3099,Shampoo,Comedy
3100,River Runs Through ItA,Drama
3101,Fatal Attraction,Thriller
3102,Jagged Edge,Thriller
3103,Stanley & Iris,Drama
3104,Midnight Run,Action
3105,Awakenings,Drama
3106,Come See the Paradise,Drama
3107,Backdraft,Action
3108,Fisher KingThe,Comedy
3109,RiverThe,Drama
3110,Country,Drama
3111,Places in the Heart,Drama
3112,'Night Mother,Drama
3113,End of Days,Action
3114,Toy Story 2,Animation
3115,Flawless,Drama
3116,Miss Julie,Drama
3117,Ride with the Devil,Drama
3118,Tumbleweeds,Drama
3119,Bay of Blood (Reazione a catena),Horror
3120,Distinguished GentlemanThe,Comedy
3121,Hitch-HikerThe,Film-Noir
3122,Santa Fe Trail,Drama
3123,Spring Fever USA (a.k.a. Lauderdale),Comedy
3124,Agnes Browne,Comedy
3125,End of the AffairThe,Drama
3126,End of the AffairThe,Drama
3127,Holy Smoke,Drama
3128,Map of the WorldA,Drama
3129,Sweet and Lowdown,Comedy
3130,Bonfire of the Vanities,Comedy
3131,Broadway Damage,Comedy
3132,Daddy Long Legs,Comedy
3133,Go West,Comedy
3134,Grand Illusion (Grande illusionLa),Drama
3135,Great SantiniThe,Drama
3136,James Dean StoryThe,Documentary
3137,Sea WolvesThe,Action
3138,Stealing Home,Drama
3139,Tarzan the Fearless,Action
3140,Three AgesThe,Comedy
3141,Two JakesThe,Drama
3142,U2: Rattle and Hum,Documentary
3143,Hell in the Pacific,Drama
3144,Glass Bottom BoatThe,Comedy
3145,Cradle Will RockThe,Drama
3146,Deuce Bigalow: Male Gigolo,Comedy
3147,Green MileThe,Drama
3148,Cider House RulesThe,Drama
3149,Diamonds,Mystery
3150,War ZoneThe,Drama
3151,Bat WhispersThe,Crime
3152,Last Picture ShowThe,Drama
3153,7th Voyage of SinbadThe,Action
3154,Blood on the Sun,Drama
3155,Anna and the King,Drama
3156,Bicentennial Man,Comedy
3157,Stuart Little,Children's
3158,Emperor and the AssassinThe (Jing ke ci qin wang),Drama
3159,Fantasia 2000,Animation
3160,Magnolia,Drama
3161,Onegin,Drama
3162,Simpatico,Comedy
3163,Topsy-Turvy,Drama
3164,Alley CatsThe,Drama
3165,Boiling Point,Action
3166,Brenda Starr,Adventure
3167,Carnal Knowledge,Drama
3168,Easy Rider,Adventure
3169,Falcon and the SnowmanThe,Drama
3170,Hi-Yo Silver,Western
3171,Room at the Top,Drama
3172,Ulysses (Ulisse),Adventure
3173,Any Given Sunday,Drama
3174,Man on the Moon,Comedy
3175,Galaxy Quest,Adventure
3176,Talented Mr. RipleyThe,Drama
3177,Next Friday,Comedy
3178,HurricaneThe,Drama
3179,Angela's Ashes,Drama
3180,Play it to the Bone,Comedy
3181,Titus,Drama
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,Documentary
3183,Third MiracleThe,Drama
3184,Montana,Action
3185,Snow Falling on Cedars,Drama
3186,GirlInterrupted,Drama
3187,Trans,Drama
3188,Life and Times of Hank GreenbergThe,Documentary
3189,My Dog Skip,Comedy
3190,Supernova,Adventure
3191,QuarryThe,Drama
3192,TerroristThe (Malli),Drama
3193,Creature,Documentary
3194,Way We WereThe,Drama
3195,Tess of the Storm Country,Drama
3196,Stalag 17,Drama
3197,PresidioThe,Action
3198,Papillon,Drama
3199,Pal Joey,Comedy
3200,Last DetailThe,Comedy
3201,Five Easy Pieces,Drama
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),Drama
3203,Dead Calm,Thriller
3204,Boys from BrazilThe,Thriller
3205,Black Sunday (La Maschera Del Demonio),Horror
3206,Against All Odds,Romance
3207,Snows of KilimanjaroThe,Adventure
3208,Loaded Weapon 1,Action
3209,Loves of CarmenThe,Drama
3210,Fast Times at Ridgemont High,Comedy
3211,Cry in the DarkA,Drama
3212,Born to Win,Drama
3213,Batman: Mask of the Phantasm,Animation
3214,American Flyers,Drama
3215,Voyage of the Damned,Drama
3216,Vampyros Lesbos (Las Vampiras),Horror
3217,Star Is BornA,Drama
3218,Poison,Drama
3219,Pacific Heights,Thriller
3220,Night Tide,Drama
3221,Draughtsman's ContractThe,Drama
3222,Carmen,Drama
3223,Zed & Two NoughtsA,Drama
3224,Woman in the Dunes (Suna no onna),Drama
3225,Down to You,Comedy
3226,Hellhounds on My Trail,Documentary
3227,Not LoveJust Frenzy (M�s que amorfrenes�),Comedy
3228,Wirey Spindell,Comedy
3229,Another Man's Poison,Crime
3230,Odessa FileThe,Thriller
3231,SapheadThe,Comedy
3232,Seven Chances,Comedy
3233,Smashing Time,Comedy
3234,Train Ride to Hollywood,Comedy
3235,Where the Buffalo Roam,Comedy
3236,Zachariah,Western
3237,Kestrel's Eye (Falkens �ga),Documentary
3238,Eye of the Beholder,Thriller
3239,Isn't She Great?,Comedy
3240,Big TeaseThe,Comedy
3241,CupThe (Ph�rpa),Comedy
3242,Santitos,Comedy
3243,Encino Man,Comedy
3244,Goodbye GirlThe,Comedy
3245,I Am Cuba (Soy Cuba/Ya Kuba),Drama
3246,Malcolm X,Drama
3247,Sister Act,Comedy
3248,Sister Act 2: Back in the Habit,Comedy
3249,Hand That Rocks the CradleThe,Thriller
3250,Alive,Drama
3251,Agnes of God,Drama
3252,Scent of a Woman,Drama
3253,Wayne's World,Comedy
3254,Wayne's World 2,Comedy
3255,League of Their OwnA,Comedy
3256,Patriot Games,Action
3257,BodyguardThe,Action
3258,Death Becomes Her,Comedy
3259,Far and Away,Drama
3260,Howards End,Drama
3261,Singles,Comedy
3262,Twin Peaks: Fire Walk with Me,Drama
3263,White Men Can't Jump,Comedy
3264,Buffy the Vampire Slayer,Comedy
3265,Hard-Boiled (Lashou shentan),Action
3266,Man Bites Dog (C'est arriv� pr�s de chez vous),Action
3267,MariachiEl,Action
3268,Stop! Or My Mom Will Shoot,Action
3269,Forever Young,Adventure
3270,Cutting EdgeThe,Drama
3271,Of Mice and Men,Drama
3272,Bad Lieutenant,Crime
3273,Scream 3,Horror
3274,Single White Female,Action
3275,Boondock SaintsThe,Action
3276,Gun Shy,Comedy
3277,Beloved/Friend (Amigo/Amado),Drama
3278,Gendernauts,Documentary
3279,Knockout,Action
3280,BabyThe,Horror
3281,Brandon Teena StoryThe,Documentary
3282,Different for Girls,Comedy
3283,Minnie and Moskowitz,Action
3284,They Might Be Giants,Comedy
3285,BeachThe,Adventure
3286,Snow Day,Comedy
3287,Tigger MovieThe,Animation
3288,Cotton Mary,Drama
3289,Not One Less (Yi ge dou bu neng shao),Drama
3290,Soft Toilet Seats,Comedy
3291,Trois,Thriller
3292,Big ComboThe,Film-Noir
3293,Conceiving Ada,Drama
3294,Eaten Alive,Horror
3295,Raining Stones,Drama
3296,To Sir with Love,Drama
3297,With Byrd at the South Pole,Documentary
3298,Boiler Room,Drama
3299,Hanging Up,Comedy
3300,Pitch Black,Action
3301,Whole Nine YardsThe,Comedy
3302,Beautiful People,Comedy
3303,Black Tar Heroin: The Dark End of the Street,Documentary
3304,Blue Collar,Crime
3305,Bluebeard,Film-Noir
3306,CircusThe,Comedy
3307,City Lights,Comedy
3308,Flamingo KidThe,Comedy
3309,Dog's LifeA,Comedy
3310,KidThe,Action
3311,Man from LaramieThe,Western
3312,McCullochsThe,Drama
3313,Class Reunion,Comedy
3314,Big TreesThe,Action
3315,Happy Go Lovely,Musical
3316,Reindeer Games,Action
3317,Wonder Boys,Comedy
3318,Deterrence,Thriller
3319,Judy Berlin,Drama
3320,Mifune (Mifunes sidste sang),Comedy
3321,Waiting GameThe,Comedy
3322,3 Strikes,Comedy
3323,Chain of Fools,Comedy
3324,Drowning Mona,Comedy
3325,Next Best ThingThe,Comedy
3326,What Planet Are You From?,Comedy
3327,Beyond the Mat,Documentary
3328,Ghost Dog: The Way of the Samurai,Crime
3329,Year My Voice BrokeThe,Drama
3330,Splendor in the Grass,Drama
3331,My Tutor,Drama
3332,Legend of LoboThe,Adventure
3333,Killing of Sister GeorgeThe,Drama
3334,Key Largo,Crime
3335,Jail Bait,Crime
3336,It Happened Here,Drama
3337,I'll Never Forget What's 'is Name,Comedy
3338,For All Mankind,Documentary
3339,Cross of Iron,War
3340,Bride of the Monster,Horror
3341,Born Yesterday,Comedy
3342,Birdy,Drama
3343,And God Created Woman,Comedy
3344,Blood Feast,Horror
3345,Charliethe Lonesome Cougar,Adventure
3346,Color Me Blood Red,Horror
3347,Never Cry Wolf,Drama
3348,Night VisitorThe,Crime
3349,Perils of PaulineThe,Comedy
3350,Raisin in the SunA,Drama
3351,Two Thousand Maniacs!,Horror
3352,Brown's Requiem,Drama
3353,Closer You GetThe,Comedy
3354,Mission to Mars,Sci-Fi
3355,Ninth GateThe,Thriller
3356,Condo Painting,Documentary
3357,East-West (Est-ouest),Drama
3358,Defending Your Life,Comedy
3359,Breaking Away,Drama
3360,Hoosiers,Drama
3361,Bull Durham,Comedy
3362,Dog Day Afternoon,Comedy
3363,American Graffiti,Comedy
3364,Asphalt JungleThe,Crime
3365,SearchersThe,Western
3366,Where Eagles Dare,Action
3367,Devil's BrigadeThe,War
3368,Big CountryThe,Romance
3369,Any Number Can Win (M�lodie en sous-sol ),Crime
3370,Betrayed,Drama
3371,Bound for Glory,Drama
3372,Bridge at RemagenThe,Action
3373,Buck and the Preacher,Western
3374,Daughters of the Dust,Drama
3375,Destination Moon,Sci-Fi
3376,Fantastic NightThe (La Nuit Fantastique),Romance
3377,Hangmen Also Die,Drama
3378,OgreThe (Der Unhold),Drama
3379,On the Beach,Drama
3380,Railroaded!,Film-Noir
3381,Slaves to the Underground,Comedy
3382,Song of Freedom,Drama
3383,Big Fella,Drama
3384,Taking of Pelham One Two ThreeThe,Action
3385,Volunteers,Comedy
3386,JFK,Drama
3387,Who's Harry Crumb?,Comedy
3388,Harry and the Hendersons,Comedy
3389,Let's Get Harry,Action
3390,Shanghai Surprise,Adventure
3391,Who's That Girl?,Comedy
3392,She-Devil,Comedy
3393,Date with an Angel,Comedy
3394,Blind Date,Comedy
3395,Nadine,Comedy
3396,Muppet MovieThe,Children's
3397,Great Muppet CaperThe,Children's
3398,Muppets Take ManhattanThe,Children's
3399,Sesame Street Presents Follow That Bird,Children's
3400,We're Back! A Dinosaur's Story,Animation
3401,Baby... Secret of the Lost Legend,Adventure
3402,Turtle Diary,Drama
3403,Raise the Titanic,Drama
3404,Titanic,Action
3405,Night to RememberA,Action
3406,Captain Horatio Hornblower,Action
3407,Carriers Are WaitingThe (Les Convoyeurs Attendent),Comedy
3408,Erin Brockovich,Drama
3409,Final Destination,Drama
3410,Soft Fruit,Comedy
3411,Babymother,Drama
3412,BearThe,Adventure
3413,Impact,Crime
3414,Love Is a Many-Splendored Thing,Romance
3415,MirrorThe (Zerkalo),Drama
3416,TrialThe (Le Proc�s),Drama
3417,Crimson PirateThe,Adventure
3418,Thelma & Louise,Action
3419,Something for Everyone,Comedy
3420,...And Justice for All,Drama
3421,Animal House,Comedy
3422,She's Gotta Have It,Comedy
3423,School Daze,Drama
3424,Do the Right Thing,Comedy
3425,Mo' Better Blues,Drama
3426,Jungle Fever,Drama
3427,Coogan's Bluff,Crime
3428,ChampThe,Drama
3429,Creature Comforts,Animation
3430,Death Wish,Action
3431,Death Wish II,Action
3432,Death Wish 3,Action
3433,Death Wish 4: The Crackdown,Action
3434,Death Wish V: The Face of Death,Action
3435,Double Indemnity,Crime
3436,Dying Young,Drama
3437,Cool as Ice,Drama
3438,Teenage Mutant Ninja Turtles,Action
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action
3440,Teenage Mutant Ninja Turtles III,Action
3441,Red Dawn,Action
3442,Band of the Hand,Action
3443,Born American,Action
3444,Bloodsport,Action
3445,Eyes of Laura Mars,Mystery
3446,Funny Bones,Comedy
3447,Good EarthThe,Drama
3448,Good MorningVietnam,Comedy
3449,Good MotherThe,Drama
3450,Grumpy Old Men,Comedy
3451,Guess Who's Coming to Dinner,Comedy
3452,Romeo Must Die,Action
3453,Here on Earth,Drama
3454,Whatever It Takes,Comedy
3455,Buddy Boy,Drama
3456,Color of ParadiseThe (Rang-e Khoda),Drama
3457,Waking the Dead,Drama
3458,Blood and Sand (Sangre y Arena),Drama
3459,Gothic,Drama
